ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning
119,K3YCLBXK,Ruiz et al. (2024),"AI Literacy: A Framework to Understand, Evaluate, and Use Emerging Technology",Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Konzept,0.85,"Das Paper entwickelt ein AI Literacy Framework für PK-12 Bildungskontexte und erfüllt die Technik-Bedingung (AI_Literacies). Jedoch fehlt die Sozial-Bedingung: Es gibt keinen Bezug zu Sozialer Arbeit, Bias/Ungleichheit, Gender, Diversität, feministischen Ansätzen oder Fairness-Metriken. Der Fokus liegt auf allgemeiner Bildungskompetenz für Lernende und Lehrkräfte ohne spezifische soziale Dimension im Sinne der Einschlusskriterien."
120,BFG8VUK3,"Quaid-i-Azam University, Islamabad, Pakistan & Shah (2025)",Gender Bias in Artificial Intelligence: Empowering Women Through Digital Literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell Gender Bias in KI-Systemen (Recruitment, Healthcare, Financial Services), algorithmische Diskriminierung und digitale Kompetenz als Empowerment-Tool für Frauen. TECHNIK_OK: AI_Literacies (Digital Literacy für KI) und KI_Sonstige (algorithmische Systeme). SOZIAL_OK: Gender, Bias_Ungleichheit, Diversität, Fairness alle klar adressiert. Narrativer Literaturreview 2010-2024."
121,FTJM5R8N,[Author not specified] (n.d.),Defeating Nondeterminism in LLM Inference,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Theoretisch,0.95,"Das Paper behandelt ausschließlich technische Aspekte der Reproduzierbarkeit bei LLM-Inferenz (Nondeterminismus, Sampling, Temperature). Es gibt keinerlei Bezug zu sozialen Themen, Bias, Fairness, Sozialer Arbeit, Gender oder Diversität. Die SOZIAL-Bedingung ist nicht erfüllt, daher Exclusion."
122,MPCZVZEW,Goellner et al. (2025),Towards responsible AI for education: Hybrid human-AI to confront the Elephant in the room,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Include,,Konzept,0.65,"Das Paper behandelt algorithmische/ML-Systeme im Bildungsbereich (KI_Sonstige: neural-symbolic AI) und adressiert substantiell verantwortungsvolle KI-Nutzung mit Fokus auf Transparenz und Zuverlässigkeit (Fairness). Kein direkter Sozialarbeitsbezug, aber Fairness-Aspekte durch XAI-Kritik und stakeholder involvement sind substantiell. Bildungskontext ist kein Sozialarbeitsbezug im engeren Sinne, aber Fairness-Kriterium ist erfüllt."
123,XY2WVKBY,Zeng & van Es (2025),"Governing discriminatory content in conversational AI: A cross-system, cross-lingual, and cross-topic audit",Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.88,"Das Paper führt ein systematisches Audit konversationeller KI-Systeme (generative KI) durch und untersucht substantiell, wie diese diskriminierender Inhalte regulieren – damit sind Bias_Ungleichheit, Diversitaet und Fairness klar adressiert. Die cross-system, cross-lingual, cross-topic Analyse prüft Unterschiede in Refusal-Strategien und Value Alignment. TECHNIK (Generative_KI) und SOZIAL (Bias_Ungleichheit, Diversitaet, Fairness) sind beide erfüllt → Include."
124,JPUCNHNU,Pan et al. (2025),LIBRA: Measuring bias of large language model from a local context,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.88,"Das Paper entwickelt ein Framework (LIBRA) zur Messung von Bias in LLMs (BERT, GPT-2, Llama-3) mit Fokus auf kulturellen Kontext (Neuseeland vs. US-Zentrizität). Es behandelt substantiell algorithmischen Bias und kulturelle Diversität/Repräsentation in LLMs. Technik-Kriterium erfüllt durch Generative_KI und KI_Sonstige; Sozial-Kriterium durch Bias_Ungleichheit, Diversitaet und Fairness."
125,YV53DKI2,Santos (2024),Explainability through systematicity: The hard systematicity challenge,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Theoretisch,0.95,"Rein philosophisches Paper über KI-Explainability und Systematizität im Sinne von Kohärenz und Konsistenz des KI-Denkens. Keine Verbindung zu sozialen Dimensionen, Bias, Fairness, Sozialer Arbeit oder anderen relevanten Kategorien. Auch keine technische KI-Implementierung, Generative KI oder AI Literacy Bezüge."
126,BDBYDLVK,Singh et al. (2025),A reparative turn in AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Empirisch,0.8,Das Paper analysiert 1.060 reale KI-Schadensfälle (KI_Sonstige) und thematisiert substantiell Verantwortlichkeitslücken und Schadensbehebung bei algorithmischen Systemen. Es adressiert Fairness durch den Fokus auf Reparation und Accountability-Mechanismen sowie Bias_Ungleichheit durch die Analyse des 'accountability gap' bei Unternehmensreaktionen auf KI-Schäden. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt.
127,T9KEZN3G,Taeihagh (2025),Governance of generative AI: A comprehensive framework for navigating challenges and opportunities,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Konzept,0.78,"Das Paper behandelt Governance von generativer KI (TECHNIK_OK) und thematisiert substantiell Bias-Amplifikation, Machtungleichgewichte und Fairness-Herausforderungen (SOZIAL_OK). Es schlägt ein umfassendes Governance-Framework vor und diskutiert soziale Auswirkungen wie Bias und Misinformation. Kein direkter Soziale-Arbeit-Bezug, aber Bias/Fairness klar adressiert."
128,99QJDBSV,Santos et al. (2025),How large language models judge cooperation,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Include,,Experimentell,0.72,"Das Paper untersucht substantiell, wie LLMs moralische und soziale Urteile fällen, mit Fokus auf Prompt-Interventionen (43.200 Prompts, Steuerbarkeit durch Prompt-Strategien). Fairness ist relevant, da es um soziale Normen, Reputationszuweisungen und die Manipulierbarkeit moralischer Urteile geht. Soziale Arbeit ist nicht direkt adressiert, aber Fairness bei algorithmischen Entscheidungen ist gegeben. TECHNIK_OK (Generative_KI, Prompting) + SOZIAL_OK (Fairness) → Include."
129,R3VJVFCE,Kamruzzaman & Kim (2024),Prompting techniques for reducing social bias in LLMs through System 1 and System 2 cognitive processes,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Experimentell,0.95,"Das Paper behandelt substantiell Prompt-Engineering-Strategien für LLMs (Generative_KI + Prompting) zur Reduktion sozialer Biases in LLM-Outputs (Bias_Ungleichheit + Fairness). Die Verwendung von Dual-Process-Kognitionstheorie zur Gestaltung von Prompts, die deliberatives Reasoning fördern, ist ein klares experimentelles Design zur Fairness-Verbesserung. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt."
130,GCQ8J9XF,Barman et al. (2024),Beyond transparency and explainability: On the need for adequate and contextualized user guidelines for LLM use,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Include,,Konzept,0.72,"Das Paper behandelt AI Literacy (Nutzer-Guidelines, Training), generative KI (LLMs), und Prompting (diversity-sensitive prompting, iterative query refinement) substantiell. Die Erwähnung von 'diversity-sensitive prompting' deutet auf eine soziale Dimension hin, die Diversität als substantielles Thema einschließt. TECHNIK_OK (AI_Literacies, Generative_KI, Prompting) und SOZIAL_OK (Diversitaet) → Include."
131,EMZ33KFH,Ghosal et al. (2025),Unequal voices: How LLMs construct constrained queer narratives,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Include,,Empirisch,0.88,"Das Paper untersucht substantiell, wie LLMs queere Individuen in generierten Narrativen repräsentieren – klar Generative_KI. Es thematisiert stereotypisierte Darstellungen und strukturelle Benachteiligung marginalisierter Gruppen (Bias_Ungleichheit, Diversitaet). Beide Bedingungen (TECHNIK + SOZIAL) sind erfüllt. Feministisch wird nicht explizit verwendet; Gender-Fokus ist nicht primär, sondern queere Identität allgemeiner."
132,WLV8L8PM,Tint (2025),"Guardrails, not guidance: Understanding responses to LGBTQ+ language in large language models",Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.88,"Das Paper untersucht LLMs (Generative_KI) und analysiert deren Reaktionen auf verschiedene Prompts (Prompting) mit LGBTQ+-Terminologie. Es dokumentiert systematische Bias gegen LGBTQ+-Sprache (Bias_Ungleichheit), mangelnde Repräsentation/Inklusion (Diversitaet) und problematische Safety-Guardrails, die Fairness-Fragen aufwerfen (Fairness). Die technische Komponente (Generative_KI, Prompting) und soziale Komponente (Bias, Diversität, Fairness) sind beide erfüllt."
133,38E5FZDV,Bai et al. (2025),Explicitly unbiased large language models still form biased associations,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Empirisch,0.88,"Das Paper untersucht implizite Biases in value-aligned LLMs mittels neu entwickelter psychologisch inspirierter Evaluationsmethoden. Es ist klar im Bereich Generative_KI verortet und behandelt substantiell Bias/Ungleichheit sowie algorithmische Fairness. Keine direkte Verbindung zu Sozialer Arbeit, aber Bias_Ungleichheit und Fairness als Sozialkategorien sind eindeutig erfüllt."
134,WNY526GN,Gallegos et al. (2024),Bias and fairness in large language models: A survey,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper ist ein umfassender Survey zu sozialen Biases in LLMs (Generative_KI) mit explizitem Fokus auf Bias-Evaluation, Fairness-Metriken und Mitigation-Techniken. Es behandelt Bias_Ungleichheit und Fairness substantiell, sowie Diversität durch die Kategorisierung nach sozialen Gruppen in den Taxonomien. TECHNIK_OK (Generative_KI) und SOZIAL_OK (Bias_Ungleichheit, Fairness, Diversitaet) sind erfüllt."
135,22XEFRWP,Petzel & Sowerby (2025),Prejudiced interactions with large language models (LLMs) reduce trustworthiness and behavioral intentions among members of stigmatized groups,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Include,,Empirisch,0.92,"Das Paper untersucht experimentell, wie vorurteilsbehaftete LLM-Antworten das Vertrauen und die Nutzungsbereitschaft bei Mitgliedern marginalisierter Gruppen beeinflussen. Generative KI (LLMs) ist das zentrale technische Element; Bias/Ungleichheit und Diversität sind substantielle soziale Dimensionen durch den Fokus auf stigmatisierte Gruppen und Diskriminierung durch KI-Systeme."
136,QDUGSBPC,An et al. (2025),Measuring gender and racial biases in large language models: Intersectional evidence from automated resume evaluation,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht substantiell Bias in LLMs (Generative_KI) mittels automatisierter Resume-Bewertung. Es analysiert explizit Gender-Bias und rassistische Diskriminierung (Bias_Ungleichheit, Gender), betrachtet intersektionale Effekte (Diversitaet) und bewertet algorithmische Fairness in Entscheidungssystemen. TECHNIK_OK (Generative_KI) und SOZIAL_OK (Bias_Ungleichheit, Gender, Diversitaet, Fairness) sind beide erfüllt."
137,7L78MV2V,Navigli et al. (2023),"Biases in large language models: Origins, inventory and discussion",Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell soziale Biases in Large Language Models (Generative_KI). Es umfasst Gender-, Rassen-, Alters- und andere Biases (Bias_Ungleichheit, Gender, Diversitaet) sowie Ansätze zur Messung und Mitigation (Fairness). Beide Bedingungen (TECHNIK: Generative_KI; SOZIAL: Bias_Ungleichheit, Gender, Diversitaet, Fairness) sind erfüllt → Include."
138,IW32JGWV,OECD (2023),Advancing Accountability in AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.78,"Das Paper behandelt algorithmische Systeme (KI_Sonstige) mit substantiellem Fokus auf Bias-Mitigierung (Bias_Ungleichheit), Fairness-Metriken (Fairness) und inklusiver KI-Entwicklung (Diversitaet). TECHNIK_OK durch KI_Sonstige; SOZIAL_OK durch Bias_Ungleichheit, Fairness und Diversitaet. Kein direkter Soziale_Arbeit-Bezug, aber die sozialen Kategorien sind klar erfüllt. Include-Entscheidung ist konsistent."
139,LBLF9BCW,Lau (2023),Dipper: Diversity in Prompts for Producing Large Language Model Outputs,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Include,,Experimentell,0.72,"Das Paper behandelt substantiell Prompt-Engineering (Dipper-Framework) für LLMs und zielt explizit auf die Verbesserung demografischer Diversität und Repräsentation marginalisierter Gruppen in generierten Outputs. Damit sind sowohl Technik (Generative_KI + Prompting) als auch Sozial (Diversitaet) erfüllt. Kein direkter Sozialarbeitsbezug oder Gender-/Fairness-Fokus im engeren Sinne, aber Diversität ist substanziell adressiert."
140,QFPTW4VL,European Data Protection Supervisor (2023),Explainable Artificial Intelligence,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.72,"Das Paper behandelt Explainable AI (XAI) als algorithmisches System (KI_Sonstige) mit explizitem Fokus auf Transparenz, Fairness bei algorithmischen Entscheidungen und Schutz marginalisierter Gruppen (Bias_Ungleichheit, Fairness, Diversitaet). Technische Bedingung erfüllt durch KI_Sonstige, soziale Bedingung durch drei Kategorien. Kein direkter Soziale_Arbeit-Bezug, keine feministische Theorie. EDPS-Publikation als regulatorisch-konzeptuelles Dokument."
141,DUV4TUG3,Lahoti et al. (2023),Improving diversity of demographic representation in people entities in Large Language Models,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Experimentell,0.92,"Das Paper behandelt substantiell Prompting (CCSV-Methode) und generative KI (LLMs). Es adressiert demografische Diversität und Repräsentation in LLM-Outputs, was Bias/Ungleichheit, Diversität und algorithmische Fairness umfasst. Die CCSV-Methode als Prompt-Engineering-Strategie zur Verbesserung demographischer Balance ist der Kernbeitrag. Beide Bedingungen (TECHNIK + SOZIAL) sind erfüllt."
142,6L6WSDC8,Hayati et al. (2024),How Far Can We Extract Diverse Perspectives from Large Language Models?,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Experimentell,0.88,"Das Paper untersucht systematisch Prompting-Strategien für LLMs, um diverse Perspektiven zu extrahieren und dominante Gruppen-Bias zu reduzieren. Damit erfüllt es die Technik-Kriterien (Generative_KI, Prompting) sowie Sozial-Kriterien (Bias_Ungleichheit, Diversitaet, Fairness) substantiell. Die Studie adressiert monokulturellen Output-Bias und Perspektivenvielfalt in subjektiven Aufgaben wie Hate-Speech-Labeling."
143,3AHQEHDF,Wang et al. (2024),Multilingual Prompting for Improving LLM Generation Diversity,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Include,,Experimentell,0.72,"Das Paper behandelt substantiell Prompting-Strategien (multilingual/multicultural prompting) für LLMs und hat einen klaren Bezug zu Diversität in KI-Outputs (demographische und kulturelle Repräsentation). TECHNIK_OK durch Generative_KI und Prompting, SOZIAL_OK durch Diversitaet. Die Verbindung zur sozialen Relevanz ist vorhanden, aber eher technisch-methodisch fokussiert."
144,PH7JBBC8,Bisconti et al. (2024),A formal account of AI trustworthiness: Connecting intrinsic and perceived trustworthiness in an operational schematization,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Theoretisch,0.9,"Das Paper entwickelt eine formale Konzeptualisierung von KI-Vertrauenswürdigkeit (Trustworthiness) und ist damit im Bereich KI_Sonstige einzuordnen. Es fehlt jedoch jede soziale Komponente: kein Bezug zu Soziale_Arbeit, Bias/Ungleichheit, Gender, Diversität, Feminismus oder Fairness. Das Thema ist allgemeine KI-Theorie/Philosophie ohne soziale oder gleichheitsrelevante Bezüge. TECHNIK_OK, aber SOZIAL_OK nicht erfüllt → Exclude."
145,7AMRV4DT,Srinivasan & Thomason (2025),Mitigating trust-induced inappropriate reliance on AI assistance,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Include,,Empirisch,0.65,"Das Paper behandelt algorithmische Entscheidungsunterstützungssysteme (KI_Sonstige) und thematisiert faire/angemessene Nutzung von KI-Empfehlungen durch trust-adaptive Interventionen. Fairness wird durch das Ziel der Reduktion unangemessener Abhängigkeit (over/under-trust) substantiell adressiert. Kein direkter Sozialarbeitsbezug, aber Fairness-Kriterium erfüllt. Grenzfall, da kein expliziter sozialer Kontext vorhanden."
146,ZGM7K3H6,Goldkind et al. (2024),Artificial intelligence in social work: An EPIC model for practice,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Include,,Konzept,0.92,Das Paper entwickelt ein konzeptuelles Rahmenmodell (EPIC) für KI-Integration in der Sozialen Arbeit. KI_Sonstige ist erfüllt durch algorithmische Systeme im Sozialbereich. Soziale_Arbeit ist klar gegeben (direkte Praxisausrichtung). Bias_Ungleichheit und Fairness werden substantiell durch Bias-Mitigation und Transparenzforderungen adressiert. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt.
147,Y4BMCI2J,Asseri et al. (2024),Prompt engineering techniques for mitigating cultural bias against Arabs and Muslims in large language models: A systematic review,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.97,"Das Paper behandelt substantiell Prompt-Engineering-Techniken (fünf spezifische Ansätze) zur Reduzierung kulturellen Bias in LLMs – sowohl TECHNIK (Generative_KI + Prompting) als auch SOZIAL (Bias_Ungleichheit gegen Araber/Muslime, Diversität, algorithmische Fairness) sind klar erfüllt. Systematisches Review nach PRISMA-Leitlinien mit konkreten Bias-Reduktionsmetriken."
148,4PK8UN82,Victor et al. (2023),Recommendations for social work researchers and journal editors on the use of generative AI and large language models,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Include,,Konzept,0.95,"Das Paper behandelt substantiell generative KI (LLMs) im Kontext der Sozialen Arbeit (Forschung und Redaktionspraxis). Es entwickelt ein Framework mit konkreten Empfehlungen für Forscher und Herausgeber in der Sozialarbeit. Prompting wird als substantielles Thema behandelt (Disclosure von Prompts gefordert). AI Literacy ist zentral (Bildung über KI-Konstruktion, Limitierungen). Alle drei TECHNIK-Kategorien und Soziale_Arbeit sind klar erfüllt."
149,EXVG7MQR,Reamer (2023),Artificial intelligence in social work: Emerging ethical issues,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Ja,Include,,Konzept,0.95,"Das Paper behandelt KI-Einsatz in der Sozialen Arbeit (KI_Sonstige, Soziale_Arbeit) und entwickelt ein ethisches Framework für die Praxis. Algorithmischer Bias wird als zentrale Herausforderung benannt (Bias_Ungleichheit), und Fairness-Aspekte werden durch das 8-Punkte-Protokoll und Ethics Committees substantiell adressiert. Sowohl TECHNIK_OK als auch SOZIAL_OK sind erfüllt."
150,BCBWSU3Z,Debnath et al. (2024),Can LLMs reason about trust? A pilot study,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Empirisch,0.85,"Das Paper untersucht LLMs' Fähigkeit, über Vertrauen zu reasoning – ein technisch-kognitives Thema. Es fehlt ein substantieller Bezug zu sozialen Kategorien wie Soziale Arbeit, Bias/Ungleichheit, Gender, Diversität, feministischer Theorie oder Fairness. Vertrauen wird als kognitiv-soziales Konzept untersucht, aber ohne Bezug zu Diskriminierung, sozialer Arbeit oder relevanten sozialen Ungleichheitsdimensionen."
