ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
113,2MVSL3UV,Zhang et al. (2025),Learning About AI: A Systematic Review of Reviews on AI Literacy,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Paper behandelt substantiell AI Literacy als zentrale Kategorie (Framework mit 6 Konstrukten, Lernziele, Kompetenzenentwicklung). KI_Sonstige erfüllt: Behandlung klassischer ML-Konzepte (Algorithmen, Computer Vision, Predictive Systems). Soziale Dimension erfüllt durch: Fairness/Ethik-Integration ('navigate ethically', 'algorithmic fairness'), Diversität (verschiedene Lerngruppen, kulturelle Unterschiede, digitale Gerechtigkeit, 'democratized access'). Bias_Ungleichheit: explizite Adressierung von Digital Divide und Zugangsbarrieren. TECHNIK_OK (AI_Literacies + KI_Sonstige) UND SOZIAL_OK (Bias_Ungleichheit + Diversitaet + Fairness) erfüllt.",KD
114,UKKQKL7I,Washington (2025),Fragile Foundations: Hidden Risks of Generative AI,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.92,"Report behandelt Foundation Models (Generative_KI) mit kritischem Fokus auf strukturelle Schwächen. Adressiert substantiell: (1) KI-Kompetenzen für Praktiker (AI_Literacies), (2) Bias-Thematik mit Beispielen realer Harms in vulnerablen Gruppen (Bias_Ungleichheit), (3) Gender-Stereotypisierung durch Chatbots (Gender), (4) Repräsentation von Minderheitssprachen und Marginalisiertengemeinschaften (Diversitaet), (5) Fairness-Ansätze als Lösungsperspektive (Fairness), (6) Spezifische Anwendungsszenarien in Sozialer Arbeit und Migration. Nicht klassifiziert als explizit feministisch, da keine Theorieverankerung erkennbar. Erfüllt beide Bedingungen (Technik + Sozial).",KD
115,8MRNK6FX,[Author not specified] (2024),Research on the application risks and countermeasures of ChatGPT generative artificial intelligence in social work,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Include,,Unclear,0.75,"Das Paper kombiniert Generative_KI (ChatGPT) mit direktem Soziale_Arbeit-Bezug. Der Titel verspricht explizit eine Analyse von Anwendungsrisiken und Gegenmaßnahmen im Kontext sozialer Arbeit. Dies erfüllt beide Bedingungen (TECHNIK: Generative_KI=Ja; SOZIAL: Soziale_Arbeit=Ja). Fehlende Abstrakt erschwert detailliertere Einschätzung, aber die Titel-Aussage ist hinreichend substanziell.",Abstract
116,SSF5Q33W,[Author not specified] (2024),Research on the application risks and countermeasures of ChatGPT generative artificial intelligence in social work,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Theoretisch,0.95,"Paper adressiert substantiell sowohl Technik- als auch Sozialkriterien: (1) TECHNIK: ChatGPT/generative KI (Generative_KI=Ja), algorithmische Systeme und Bias (KI_Sonstige=Ja), Schulung von Fachkräften zur KI-Nutzung (AI_Literacies=Ja). (2) SOZIAL: Direkte Anwendung in Sozialer Arbeit mit Fokus auf Risiken für Sozialarbeiter und Klienten (Soziale_Arbeit=Ja), algorithmischer Bias gegen marginalisierte Gruppen (Bias_Ungleichheit=Ja), Repräsentation unterrepräsentierter Gruppen in Daten (Diversitaet=Ja), explizite Fairness-Forderungen (Fairness=Ja). Gender und Feministisch: nicht explizit behandelt.",KD
117,LPMP8QAY,Weber et al. (2023),Messung von AI Literacy – Empirische Evidenz und Implikationen,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Exclude,"Nur Technik erfüllt (AI_Literacies + Diversitaet), aber Sozial-Kriterium nicht erfüllt. Diversitaet bezieht sich auf Stichproben-Zusammensetzung, nicht auf sozialen Fokus auf marginalisierte Gruppen. Kein Bezug zu Soziale_Arbeit, Bias_Ungleichheit, Gender-Fokus, Feministisch oder Fairness.",Empirisch,0.92,"Paper entwickelt objektives Messinstrument für AI Literacy (TECHNIK erfüllt). Diversitaet=Ja nur durch diverse Stichproben, nicht durch Fokus auf Inklusion marginalisierter Gruppen. Gender erfasst demografisch, aber ohne geschlechterspezifische Analyse oder Gender-Fokus. Kein Bezug zu Sozialer Arbeit, Bias/Ungleichheit, Fairness oder Feministischer Theorie. Sozial-Kriterium nicht erfüllt → Exclude.",KD
118,KQ5A8D6E,[Author not specified] (2024),AI competency framework for students,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Konzept,0.95,"Das Paper präsentiert den UNESCO AI-Kompetenzrahmen für Schüler:innen mit substantiellem Fokus auf AI Literacies (Framework mit 12 Kompetenzen, Curriculum-Integration). Es behandelt KI-Techniken und -Systeme (klassisches ML, Algorithmen, Bias-Strukturen), Fairness (Anti-Bias-Datenstrukturen, faire Repräsentation), Gender (expliziter Fokus auf Geschlechtergleichstellung) und Diversität (Inklusion, kulturelle/linguistische Vielfalt, digital divide). Keine feministische Theorie explizit verwendet. Soziale Arbeit ist nicht Fokus, aber Bildungsauftrag mit Gerechtigkeitsanspruch wird adressiert.",KD
119,K3YCLBXK,Ruiz et al. (2024),"AI Literacy: A Framework to Understand, Evaluate, and Use Emerging Technology",Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.95,"Das Paper erfüllt beide Bedingungen: (1) TECHNIK: AI_Literacies (Kern des Papers), Generative_KI (ChatGPT, Claude, DALL-E werden substanziell behandelt), Prompting (Abschnitt zu GenAI-Prompting als Skill), KI_Sonstige (Algorithmen, adaptive Technologie). (2) SOZIAL: Bias_Ungleichheit (extensive Diskussion systemic bias, Perpetuierung historischer Ungleichheiten), Fairness (Algorithmic Fairness, Evaluation von Bias), Diversitaet (vulnerable Populationen, Equity-Fokus). Soziale_Arbeit=Nein, da keine direkte sozialarbeiterische Praxis adressiert wird (schulisches Kontext). Feministisch=Nein: kein explizit feministischer theoretischer Rahmen, obwohl Justice-Perspektive vorhanden.",KD
120,BFG8VUK3,"Quaid-i-Azam University, Islamabad, Pakistan & Shah (2025)",Gender Bias in Artificial Intelligence: Empowering Women Through Digital Literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Paper erfüllt beide Bedingungen: TECHNIK (AI_Literacies: digitale Kompetenzentwicklung für Frauen; KI_Sonstige: algorithmische Systeme in Recruitment, Healthcare, Finance) + SOZIAL (Gender: expliziter Geschlechterfokus; Bias_Ungleichheit: Geschlechterdiskriminierung in AI; Diversitaet: Unterrepräsentation von Frauen in AI; Fairness: Bias-Mitigation). Systematisches Literature Review mit klarem Fokus auf Geschlechterparität in AI.",Abstract
121,FTJM5R8N,[Author not specified] (n.d.),Defeating Nondeterminism in LLM Inference,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Konzept,0.95,"Das Paper befasst sich mit technischen Aspekten der LLM-Inference (Nondeterminismus, Sampling-Prozesse). Es hat einen klaren Generative_KI-Fokus, erfüllt aber KEINE soziale Komponente (Soziale_Arbeit, Bias, Gender, Diversität, Feministisch, Fairness). Rein technische LLM-Implementierung ohne Bildungs- oder Gesellschaftsbezug ist ausgeschlossen.",Abstract
122,MPCZVZEW,Goellner et al. (2025),Towards responsible AI for education: Hybrid human-AI to confront the Elephant in the room,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.92,"Paper erfüllt beide Einschlusskriterien: TECHNIK: AI_Literacies (kritisches Verständnis von KI-Familien, Klarheit über KI-Zwecke), Generative_KI (explizite Kritik an LLMs im Bildungskontext), KI_Sonstige (umfassende Behandlung von Expert Systems, ML, Deep Learning, Neural-Symbolic AI). SOZIAL: Bias_Ungleichheit (A-level Algorithm, class imbalance), Diversitaet (Stakeholder-Beteiligung, individuelle Unterschiede), Fairness (explizit: 'fair, accountable, not biased, non-discriminating'). Kontext Bildung ist zwar nicht direkt Soziale Arbeit, aber Fokus auf vulnerable Gruppen und algorithmische Diskriminierung ist relevant für vulnerable Populationen.",KD
123,XY2WVKBY,Zeng & van Es (2025),"Governing discriminatory content in conversational AI: A cross-system, cross-lingual, and cross-topic audit",Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI=Ja: conversational AI-Systeme wie ChatGPT, Gemini; Prompting=Ja: konstruierte Prompts für Auditing; KI_Sonstige=Ja: LLM-Bias, Training, Value Alignment). SOZIAL_OK (Bias_Ungleichheit=Ja: Diskriminierung, Bias in LLM-Output; Gender=Ja: explizite Gender-Bias-Analyse; Diversitaet=Ja: marginalisierte Gruppen LGBTQ+, Race, Religion, Disability; Fairness=Ja: Fairness und disparate Impact). Keine Feministisch (keine explizite feministische Theorie/Methodologie), keine Soziale_Arbeit (kein direkter SA-Bezug).",KD
124,JPUCNHNU,Pan et al. (2025),LIBRA: Measuring bias of large language model from a local context,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI: BERT, GPT-2, Llama-3; KI_Sonstige: NLP-Techniken, algorithmische Systeme) + SOZIAL_OK (Bias_Ungleichheit: algorithmischer Bias, Stereotype, kulturelle Benachteiligung; Diversitaet: lokale Kontexte, Te Reo Māori, marginalisierte Communities; Fairness: Fairness-Metriken EiCAT, faire Evaluierung). Empirisches Framework mit substantiellem Fokus auf lokale Bias-Messung und kulturelle Gerechtigkeit.",KD
125,YV53DKI2,Santos (2024),Explainability through systematicity: The hard systematicity challenge,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Theoretisch,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK durch Generative_KI (ausführliche LLM-Analyse) und KI_Sonstige (Neural Networks, klassische KI-Debatte). SOZIAL_OK durch Bias_Ungleichheit (Fairness als Manifestation fehlender Systematizität, De-Biasing-Diskussion) und Fairness (zentral: Verantwortlichkeit, faire Entscheidungsfindung, Bias-Aufdeckung). Philosophisches Paper mit substanziellem KI-Fokus und substantiellen Fairness/Bias-Argumenten.",KD
126,BDBYDLVK,Singh et al. (2025),A reparative turn in AI,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI=Ja, KI_Sonstige=Ja), SOZIAL_OK (Bias_Ungleichheit=Ja, Gender=Ja, Diversitaet=Ja, Fairness=Ja). Substantielle Analyse von 1.060 AI-Schäden, expliziter Fokus auf generative KI (Chatbots, Deepfakes) und algorithmische Systeme. Zentrales Thema: diskriminatorische Impacts, marginalisierte Communities, Gender-Bias (Deepfakes, Nacktbilder), Fairness in Reparationsprozessen. Kein explizit feministischer Rahmen, daher Feministisch=Nein.",KD
127,T9KEZN3G,Taeihagh (2025),Governance of generative AI: A comprehensive framework for navigating challenges and opportunities,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Exclude,"TECHNIK_OK (4x Ja), aber SOZIAL_OK nicht erfuellt: Bias_Ungleichheit, Diversitaet und Fairness sind allgemeine gesellschaftliche Themen ohne direkten Bezug zu Sozialer Arbeit als Disziplin. Paper adressiert generische Governance-Herausforderungen, nicht spezifische Auswirkungen auf sozialarbeiterische Praxis, Theorie oder Zielgruppen.",Literaturreview,0.85,"Paper erfüllt TECHNIK-Anforderungen (Generative KI, AI Literacies, KI_Sonstige substantiell behandelt). Bei SOZIAL-Kategorien: Bias_Ungleichheit und Fairness sind zentral für Governance, aber nicht spezifisch für Soziale Arbeit. Diversität wird erwähnt (Stakeholder-Partizipation), reicht aber nicht für eigenständige SOZIAL-OK. Kein direkter Bezug zu sozialarbeiterischer Praxis oder Zielgruppen. Reine Governance-Analyse im allgemeinen KI-Kontext.",KD
128,99QJDBSV,Santos et al. (2025),How large language models judge cooperation,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI, Prompting, KI_Sonstige: Analyse von 21 LLMs mit 43.200 Prompts; Prompt-Engineering mit vier Interventionstypen; evolutionsspieltheoretisches Modell). SOZIAL_OK (Bias_Ungleichheit: systematische Biases basierend auf Geschlecht/kulturellem Hintergrund; Gender: explizite Geschlechteffekte in Namen; Diversitaet: Analyse verschiedener kultureller Gruppen; Fairness: Evaluation von Fairness-Fähigkeit von LLM-Normen). Substantielle Behandlung aller Kategorien, nicht nur peripher.",KD
129,R3VJVFCE,Kamruzzaman & Kim (2024),Prompting techniques for reducing social bias in LLMs through System 1 and System 2 cognitive processes,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Experimentell,0.92,"Paper erfüllt beide Bedingungen: TECHNIK_OK (Generative_KI + Prompting: substantieller Fokus auf Prompt-Engineering-Strategien für LLMs) und SOZIAL_OK (Bias_Ungleichheit + Fairness: direkte Analyse von social bias und Debiasing-Mechanismen mit messbaren Ergebnissen). Kein Sozialarbeitsbezug, daher nicht in dieser Kategorie.",Abstract
130,GCQ8J9XF,Barman et al. (2024),Beyond transparency and explainability: On the need for adequate and contextualized user guidelines for LLM use,Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.92,"Paper erfüllt TECHNIK-Kriterium substantiell: AI_Literacies (Nutzerschulung, Richtlinien-Frameworks), Generative_KI (LLM-Fokus: ChatGPT, Claude), Prompting (Prompt-Strategien, Prompt-Iteration), KI_Sonstige (XAI). Erfüllt SOZIAL-Kriterium durch Bias_Ungleichheit (explizite Bias-Thematisierung), Diversitaet (verschiedene Nutzergruppen, Zugangsdemokratisierung), Fairness (ethische Guidelines, verantwortungsvolle Nutzung). Soziale_Arbeit nicht erfüllt (kein direkter SA-Praxis-Bezug). Theoretisches Konzept-Paper mit praktischen Anwendungsfällen.",KD
131,EMZ33KFH,Ghosal et al. (2025),Unequal voices: How LLMs construct constrained queer narratives,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Kriterien: TECHNIK: Generative_KI (LLMs wie Llama, Gemma, Qwen), Prompting (systematische Prompt-Templates über Kontexte). SOZIAL: Bias_Ungleichheit (systematische Diskriminierung queerer Menschen), Gender (expliziter LGBTQ+-Fokus, Queerness), Diversitaet (marginalisierte Communities), Feministisch (intersektionale Othering-Analyse, Kritik an Machtstrukturen), Fairness (Fairness-Hypothesen, Repräsentationsharms). Empirisches Design mit NLP-Methoden und LLM-Analyse.",KD
132,WLV8L8PM,Tint (2025),"Guardrails, not guidance: Understanding responses to LGBTQ+ language in large language models",Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt TECHNIK-Anforderungen durch substantielle Behandlung von Generative_KI (7 LLM-Modelle), Prompting (heteronormative vs. LGBTQ+-Slang-Prompts als Kernanalyse) und KI_Sonstige (algorithmische Bias-Analyse). SOZIAL-Anforderungen erfüllt durch: Bias_Ungleichheit (subtile Diskriminierung gegenüber LGBTQ+-Slang), Diversitaet (marginalisierte Communities, Unterrepräsentation in Trainingsdaten), Fairness (expliziter Fokus auf Fairness-Defizite und inklusive NLP). Gender-Aspekt relevant durch LGBTQ+-Fokus. Nicht feministisch klassifiziert: Keine explizite feministische Theorie/Methodik erkennbar. Nicht soziale Arbeit: Kein Bezug zu sozialarbeiterischer Praxis.",KD
133,38E5FZDV,Bai et al. (2025),Explicitly unbiased large language models still form biased associations,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Paper erfüllt beide Bedingungen: TECHNIK (Generative_KI: LLMs wie GPT-4/Claude; Prompting: 33.600 prompt-basierte Tests mit LLM-WAT/LLM-RDT; KI_Sonstige: algorithmische Entscheidungssysteme) + SOZIAL (Bias_Ungleichheit: implizite Vorurteile über Rasse, Religion, Gesundheit; Gender: explizite Analyse von Geschlechterstereotypen; Diversitaet: marginalisierte Gruppen über 4 Kategorien; Fairness: Discrimination Detection, Fairness-Analyse). Substantielle Behandlung aller Dimensionen, keine Oberflächlichkeit.",KD
134,WNY526GN,Gallegos et al. (2024),Bias and fairness in large language models: A survey,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Exclude,"TECHNIK_OK (Generative_KI=Ja), aber SOZIAL_OK nicht erfuellt: Bias_Ungleichheit und Fairness sind zwar Ja, aber beide beziehen sich NICHT auf Soziale Arbeit, Gender, Diversitaet oder feministische Perspektive. Das Paper behandelt Bias/Fairness auf generischer Ebene (NLP/LLMs) ohne direkten Bezug zu sozialen Gruppen, Ungleichheit oder marginalisiert Communitys als substantiellem Fokus.",Literaturreview,0.85,"Das Paper ist ein technisches Survey zu Bias und Fairness in LLMs mit Taxonomien zu Metriken und Mitigation. Es erfüllt TECHNIK-Kriterien (Generative_KI, Fairness). SOZIAL-Kriterium (Bias_Ungleichheit, Fairness) sind formal erfüllt, aber substanziell adressiert das Paper NICHT die im Review-Scope definierten sozialen Dimensionen: kein Bezug zu Sozialer Arbeit, keine intersektionale Perspektive auf marginalisierte Gruppen, keine Gender- oder Diversitäts-Analyse als Kernfokus. Rein technisch-epistemisches Fairness-Survey.",Abstract
135,22XEFRWP,Petzel & Sowerby (2025),Prejudiced interactions with large language models (LLMs) reduce trustworthiness and behavioral intentions among members of stigmatized groups,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Experimentell,0.95,"Paper erfüllt beide Inklusionskriterien: TECHNIK_OK (Generative_KI: ChatGPT/LLMs, KI_Sonstige: algorithmische Bias-Systeme). SOZIAL_OK (Bias_Ungleichheit: AI-generierte Vorurteile gegen marginalisierte Gruppen, Gender: expliziter Geschlechterfokus mit Frauen als stigmatisierte Gruppe, Diversitaet: Black Americans und Frauen als marginalisierte Gruppen, Fairness: Vertrauenswürdigkeit und faire LLM-Interaktionen als Kern). 3 preregistrierte experimentelle Studien mit robuster Methodologie (n=758 gesamt, IAT, Mediationsanalysen). Nicht feministisch da keine explizite feministische Theorie/Autor:innen verwendet.",KD
136,QDUGSBPC,An et al. (2025),Measuring gender and racial biases in large language models: Intersectional evidence from automated resume evaluation,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Include,,Empirisch,0.95,Paper erfüllt beide Bedingungen: TECHNIK: Generative_KI (LLMs) und KI_Sonstige (algorithmische Entscheidungssysteme in Resume-Screening). SOZIAL: Explizit intersektionale Analyse von Geschlechts- und Rassenbias; Gender-Fokus; Diversitätsperspektive (Black candidates); Feministisch: Intersektionale Methodik nach Crenshaw-Modell; Fairness-Problematik algorithmischer Entscheidungen im Recruiting. Empirische Studie mit hoher Relevanz für KI-Diskriminierung.,Abstract
137,7L78MV2V,Navigli et al. (2023),"Biases in large language models: Origins, inventory and discussion",Ja,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Paper erfüllt TECHNIK-Kriterium (Generative_KI, KI_Sonstige, AI_Literacies substanziell behandelt) und SOZIAL-Kriterium (Bias_Ungleichheit, Gender, Diversität, Fairness). Systematische Analyse von Bias in LLMs mit Fokus auf Ursachen, Typen und Messmetriken. Intersektionale Perspektive auf marginalisierte Gruppen. Nicht feministisch im engeren Sinne (keine explizite feministische Theorie), aber substantielles Bias-Review.",KD
138,IW32JGWV,OECD (2023),Advancing Accountability in AI,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Theoretisch,0.92,"Das OECD-Papier erfüllt beide Einschlusskriterien: (1) TECHNIK: AI_Literacies (Dokumentation, technisches Verständnis), KI_Sonstige (ML-Systeme, Robustness, Safety), Fairness (Bias-Mitigation, Fairness-Metriken); (2) SOZIAL: Bias_Ungleichheit (Proxy-Diskriminierung, Fairness-Risiken), Diversitaet (Inklusion, Stakeholder-Engagement). Theoretischer Policy-Review mit substantieller Behandlung von Accountability-Frameworks über KI-Lebenszyklus.",KD
139,LBLF9BCW,Lau (2023),Dipper: Diversity in Prompts for Producing Large Language Model Outputs,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Experimentell,0.92,"Paper ist technisch stark (Generative_KI, Prompting, Ensemble Methods). Aber: KEINE Erfüllung der SOZIAL-Kategorien. Abstract erwähnt 'marginalized groups', aber detaillierte Analyse zeigt rein technischen Fokus auf Prompt-Optimierung und Mathematical Reasoning (MATH, GSM8K, MMLU-STEM). Keine substantielle Behandlung von Ungleichheit, Fairness oder sozialen Auswirkungen. Marginalisierte Gruppen sind nur abstrakt erwähnt, nicht empirisch untersucht. Fehlt SOZIAL_OK → Exclude.",KD
