ID,Zotero_Key,Author_Year,Title,AI_Literacies,Generative_KI,Prompting,KI_Sonstige,Soziale_Arbeit,Bias_Ungleichheit,Gender,Diversitaet,Feministisch,Fairness,Decision,Exclusion_Reason,Studientyp,LLM_Confidence,LLM_Reasoning,Input_Source
112,JHRVDXSD,Ahn et al. (2025),Artificial Intelligence (AI) Literacy for Social Work: Implications for Core Competencies,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.98,"Das Paper behandelt substantiell AI Literacy als Kernkompetenz für Soziale Arbeit (AI_Literacies, Soziale_Arbeit), bezieht sich auf generative KI sowie klassisches ML und Predictive Analytics (Generative_KI, KI_Sonstige), thematisiert algorithmischen Bias und strukturelle Ungleichheiten für marginalisierte Gruppen (Bias_Ungleichheit), Diversität/Inklusion in AI-Governance (Diversitaet) sowie algorithmische Fairness (Fairness). Beide Bedingungen (Technik und Sozial) sind klar erfüllt.",KD
113,2MVSL3UV,Zhang et al. (2025),Learning About AI: A Systematic Review of Reviews on AI Literacy,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.82,"Das Paper behandelt substantiell AI Literacy als Kernthema (TECHNIK_OK) und adressiert Diversität (demokratisierter Zugang, kulturelle Unterschiede, verschiedene Lerngruppen) sowie algorithmische Fairness und ethische KI-Nutzung als explizite Komponenten des AI-Literacy-Frameworks (SOZIAL_OK). Es handelt sich um ein Umbrella Review von 17 systematischen Reviews zu AI-Kompetenzentwicklung über verschiedene Bildungsniveaus hinweg.",KD
114,UKKQKL7I,Washington (2025),Fragile Foundations: Hidden Risks of Generative AI,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.93,"Das Paper behandelt substantiell generative KI (Foundation Models, LLMs, ChatGPT) und richtet sich explizit an Praktizierende in missionsgetriebenen Organisationen inkl. Sozialarbeit. Es dokumentiert Bias und Ungleichheit (Stereotype in Beschäftigungsberatung, Schäden für vulnerable Gruppen), Gender-Bias (Berufsberatung nach Geschlecht), Diversität (marginalisierte Sprachgruppen), Fairness-Ansätze (Constitutional AI, participatory alignment) und vermittelt kritisches Verständnis für Entscheidungsträger (AI Literacy). Alle TECHNIK- und SOZIAL-Bedingungen erfüllt.",KD
115,8MRNK6FX,[Author not specified] (2024),Research on the application risks and countermeasures of ChatGPT generative artificial intelligence in social work,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Include,,Unclear,0.65,"Der Titel referenziert explizit ChatGPT (Generative KI) und Soziale Arbeit ('social work'). Das Paper behandelt Anwendungsrisiken und Gegenmaßnahmen von ChatGPT in der Sozialen Arbeit. Beide Einschlussbedingungen (Technik: Generative_KI; Sozial: Soziale_Arbeit) sind erfüllt. Kein Abstract verfügbar, daher moderate Konfidenz.",Abstract
116,SSF5Q33W,[Author not specified] (2024),Research on the application risks and countermeasures of ChatGPT generative artificial intelligence in social work,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Include,,Theoretisch,0.95,"Das Paper behandelt substantiell ChatGPT/generative KI (GPT-1 bis GPT-4) in der Sozialen Arbeit, einschließlich algorithmischer Bias gegen marginalisierte Gruppen, Fairness, Diversität in Trainingsdaten und professionelle Kompetenzentwicklung für Sozialarbeiter. Alle zentralen Kategorien sind klar belegt: TECHNIK (Generative_KI, KI_Sonstige, AI_Literacies) und SOZIAL (Soziale_Arbeit, Bias_Ungleichheit, Diversitaet, Fairness) sind erfüllt.",KD
117,LPMP8QAY,Weber et al. (2023),Messung von AI Literacy – Empirische Evidenz und Implikationen,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Empirisch,0.85,"Das Paper fokussiert ausschließlich auf die Messung von AI Literacy (Entwicklung eines objektiven Messinstruments). Es erfüllt die Technik-Bedingung (AI_Literacies=Ja), aber keine der Sozial-Kategorien: kein Bezug zu Sozialer Arbeit, kein substantieller Bias/Ungleichheits-Fokus, Gender nur als demographische Variable ohne Analyse, keine Diversitätsdiskussion, keine feministische Theorie, keine Fairness-Metriken. Digital Divide wird nur implizit erwähnt, nicht substantiell behandelt.",KD
118,KQ5A8D6E,[Author not specified] (2024),AI competency framework for students,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.88,"Das UNESCO-Dokument entwickelt einen globalen KI-Kompetenzrahmen für Schüler:innen (AI_Literacies substantiell). Es umfasst klassische ML-Techniken (KI_Sonstige). Es adressiert explizit Bias, faire Repräsentation in Datensätzen und algorithmische Fairness (Bias_Ungleichheit, Fairness) sowie Inklusion, kulturelle Diversität und Gleichheit (Diversitaet). Gender wird zwar kurz als UNESCO-Mandat erwähnt, aber nicht substantiell analysiert. Kein Soziale_Arbeit-Bezug im engeren Sinne.",KD
119,K3YCLBXK,Ruiz et al. (2024),"AI Literacy: A Framework to Understand, Evaluate, and Use Emerging Technology",Ja,Ja,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.92,"Das Paper beschreibt ein umfassendes AI Literacy Framework für K-12 Bildung mit explizitem Fokus auf Kompetenzvermittlung (AI_Literacies), generative KI-Systeme wie ChatGPT (Generative_KI), Prompting als Kernkompetenz (Prompting) und algorithmische Systeme allgemein (KI_Sonstige). Im sozialen Bereich werden algorithmischer Bias und strukturelle Ungleichheiten substantiell thematisiert (Bias_Ungleichheit), Diversität und marginalisierte Gruppen adressiert (Diversitaet), sowie algorithmische Fairness als Evaluationskriterium eingebettet (Fairness). Beide Bedingungen für Include sind klar erfüllt.",KD
120,BFG8VUK3,"Quaid-i-Azam University, Islamabad, Pakistan & Shah (2025)",Gender Bias in Artificial Intelligence: Empowering Women Through Digital Literacy,Ja,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell Gender Bias in KI-Systemen (Recruitment, Healthcare, Financial Services) und digitale Kompetenzen (AI Literacy) zur Stärkung von Frauen. TECHNIK_OK durch AI_Literacies und KI_Sonstige; SOZIAL_OK durch Bias_Ungleichheit, Gender, Diversität und Fairness. Narrativer Literaturreview 2010-2024. Kein explizit feministischer Theorierahmen (z.B. Crenshaw, Haraway), daher Feministisch=Nein.",Abstract
121,FTJM5R8N,[Author not specified] (n.d.),Defeating Nondeterminism in LLM Inference,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Theoretisch,0.95,"Das Paper behandelt ausschließlich technische Aspekte der Reproduzierbarkeit von LLM-Inferenz (Nondeterminismus, Temperature=0, Sampling-Mechanismen). Es fehlt jeglicher sozialer Bezug – keine Thematisierung von Bias, Ungleichheit, Gender, Diversität, sozialer Arbeit oder Fairness. Nur die Technik-Bedingung ist erfüllt, nicht die Sozial-Bedingung.",Abstract
122,MPCZVZEW,Goellner et al. (2025),Towards responsible AI for education: Hybrid human-AI to confront the Elephant in the room,Ja,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Theoretisch,0.85,"Das Paper behandelt substantiell KI-Kompetenzen im Bildungsbereich (AI_Literacies), kritisiert LLMs/generative KI (Generative_KI) und diskutiert klassische ML-Methoden wie Neural-Symbolic AI (KI_Sonstige). Soziale Dimensionen werden durch Fairness-Diskussion (algorithmische Ungleichheiten, A-level-Algorithmus-Diskriminierung) und Bias-Problematik klar adressiert. Beide Bedingungen (TECHNIK und SOZIAL) sind erfüllt.",KD
123,XY2WVKBY,Zeng & van Es (2025),"Governing discriminatory content in conversational AI: A cross-system, cross-lingual, and cross-topic audit",Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht diskriminatorische Inhalte in conversational AI-Systemen (ChatGPT, Gemini, Ernie Bot u.a.) mittels systematischem algorithmischem Auditing. Generative KI ist klar der technische Fokus. Die sozialen Dimensionen sind substantiell: Bias/Ungleichheit (diskriminatorische Inhalte), Gender (explizite Gender-Analyse), Diversität (LGBTQ+, Ethnizität, Religion, Behinderung) und Fairness (systemische Fairness-Analyse) sind alle zentral behandelt. Prompting nur als Methode, nicht als Forschungsfokus.",KD
124,JPUCNHNU,Pan et al. (2025),LIBRA: Measuring bias of large language model from a local context,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.92,"Das Paper entwickelt das LIBRA-Framework zur Messung von Bias in LLMs (BERT, GPT-2, Llama-3) mit Fokus auf kulturspezifische Kontexte (Neuseeland, Te Reo Māori). Es adressiert substantiell algorithmischen Bias, kulturelle Diversität und Fairness-Metriken (EiCAT). TECHNIK_OK durch Generative_KI und KI_Sonstige; SOZIAL_OK durch Bias_Ungleichheit, Diversität und Fairness. Keine Soziale_Arbeit im engeren Sinne, kein expliziter Gender-Fokus trotz Geschlecht als Zielgruppe.",KD
125,YV53DKI2,Santos (2024),Explainability through systematicity: The hard systematicity challenge,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Theoretisch,0.78,"Das Paper behandelt substantiell LLMs und klassische KI-Architekturen (TECHNIK_OK). Es thematisiert Fairness und algorithmischen Bias als Manifestationen fehlender Systematizität, mit expliziter Diskussion von Fair-AI-Literatur und Debiasing (SOZIAL_OK). Kein direkter Soziale-Arbeit-Bezug, keine Gender-/Diversitäts-/feministische Perspektive. Das philosophisch-theoretische Paper erfüllt jedoch beide Einschlussbedingungen durch KI-Technik und Fairness/Bias-Bezug.",KD
126,BDBYDLVK,Singh et al. (2025),A reparative turn in AI,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.92,"Das Paper analysiert umfassend AI-Schadensfälle (1.060 Vorfälle) mit Bezug auf algorithmische Systeme und generative KI. Es thematisiert substantiell Bias/Diskriminierung (Geschlechterbias, rassistische Algorithmen), Diversität (marginalisierte Communities), Gender (Deepfakes, Geschlechterbias) und algorithmische Fairness. TECHNIK_OK durch KI_Sonstige und Generative_KI, SOZIAL_OK durch Bias_Ungleichheit, Gender, Diversitaet und Fairness. Include-Kriterien klar erfüllt.",KD
127,T9KEZN3G,Taeihagh (2025),Governance of generative AI: A comprehensive framework for navigating challenges and opportunities,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.85,"Das Paper fokussiert substantiell auf generative KI-Governance und behandelt Bias-Verstärkung, Machtungleichgewichte und Fairness als zentrale Herausforderungen. Diversität wird durch Forderungen nach inklusiver Stakeholder-Partizipation und Berücksichtigung marginalisierter Gruppen adressiert. Fairness-Metriken und Bias-Monitoring werden als Governance-Instrumente explizit empfohlen. TECHNIK_OK (Generative_KI) und SOZIAL_OK (Bias_Ungleichheit, Diversitaet, Fairness) sind erfüllt → Include.",KD
128,99QJDBSV,Santos et al. (2025),How large language models judge cooperation,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Empirisch,0.88,"Das Paper analysiert substantiell 21 LLMs (Generative_KI) und deren soziale Urteile. Prompt-Interventionen (Universalisierung, Empathie, Signalisierung, Motivation) sind ein zentrales Thema (Prompting). Systematische Biases basierend auf Geschlecht und kulturellem Hintergrund werden dokumentiert (Bias_Ungleichheit, Gender, Diversitaet). Kein direkter Soziale_Arbeit-Bezug, keine explizit feministische Theorie. TECHNIK_OK und SOZIAL_OK erfüllt → Include.",KD
129,R3VJVFCE,Kamruzzaman & Kim (2024),Prompting techniques for reducing social bias in LLMs through System 1 and System 2 cognitive processes,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Experimentell,0.95,"Das Paper behandelt substantiell Prompt-Engineering-Strategien (System 1/2 Dual-Process-Theorie) zur Reduktion sozialer Biases in LLMs. Technik-Kriterien erfüllt durch Generative_KI und Prompting; Sozial-Kriterien durch Bias_Ungleichheit (soziale Stereotype, bis zu 13% Reduktion) und Fairness (algorithmische Fairness durch Debiasing). Beide Bedingungen für Include sind klar erfüllt.",Abstract
130,GCQ8J9XF,Barman et al. (2024),Beyond transparency and explainability: On the need for adequate and contextualized user guidelines for LLM use,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Include,,Konzept,0.88,"Das Paper behandelt substantiell AI Literacy (nutzerzentrierte Richtlinien, Kompetenzentwicklung), Generative KI (LLMs wie ChatGPT), und Prompting-Strategien als eigenständiges Thema. Es adressiert Bias-Fragen und die Zugänglichkeit für diverse Nutzergruppen. Sowohl TECHNIK_OK (AI_Literacies, Generative_KI, Prompting) als auch SOZIAL_OK (Bias_Ungleichheit, Diversitaet) sind erfüllt → Include.",KD
131,EMZ33KFH,Ghosal et al. (2025),Unequal voices: How LLMs construct constrained queer narratives,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht systematisch, wie LLMs (Llama, Gemma, Qwen) queere Personen in generierten Narrativen repräsentieren. Klarer Fokus auf generative KI und Prompt-basierte Experimente. Substanzielle Behandlung von Bias/Ungleichheit (Repräsentationsharms, Othering), Gender (LGBTQ+ Identitäten), Diversität (marginalisierte vs. Dominanzgruppen) und Fairness (H1-H4, Equalized Representation). TECHNIK_OK und SOZIAL_OK sind erfüllt → Include.",KD
132,WLV8L8PM,Tint (2025),"Guardrails, not guidance: Understanding responses to LGBTQ+ language in large language models",Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Empirisch,0.92,"Paper untersucht substantiell LLMs (GPT-4o, Llama, Gemma, Mistral) und deren Bias gegenüber LGBTQ+-Slang. Prompting ist zentral (heteronormative vs. nicht-heteronormative Prompts). Algorithmischer Bias, Fairness-Defizite und Diversität/Inklusion marginalisierter Sprachgemeinschaften werden systematisch behandelt. TECHNIK_OK (Generative_KI, Prompting) und SOZIAL_OK (Bias_Ungleichheit, Diversitaet, Fairness) sind erfüllt → Include.",KD
133,38E5FZDV,Bai et al. (2025),Explicitly unbiased large language models still form biased associations,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht empirisch implizite Bias in 8 value-aligned LLMs (GPT-4, Claude-3, Llama2) mittels zwei prompt-basierten Methoden (LLM-WAT, LLM-RDT) über 33.600 Prompts. Es adressiert substantiell Bias/Ungleichheit (Rasse, Geschlecht, Religion, Gesundheit), Gender-Stereotypen und algorithmische Fairness. TECHNIK_OK (Generative_KI, Prompting) und SOZIAL_OK (Bias_Ungleichheit, Gender, Fairness) sind beide erfüllt → Include.",KD
134,WNY526GN,Gallegos et al. (2024),Bias and fairness in large language models: A survey,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper ist ein umfassendes Survey zu sozialen Biases in LLMs (Generative_KI) mit explizitem Fokus auf Bias-Evaluation, Fairness-Metriken und Mitigation-Techniken. Es behandelt substantiell Bias_Ungleichheit, Fairness und Diversität (verschiedene soziale Gruppen als Zielgruppen der Bias-Analyse). Beide Bedingungen (TECHNIK + SOZIAL) sind klar erfüllt.",Abstract
135,22XEFRWP,Petzel & Sowerby (2025),Prejudiced interactions with large language models (LLMs) reduce trustworthiness and behavioral intentions among members of stigmatized groups,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Include,,Experimentell,0.95,"Das Paper untersucht experimentell, wie Bias in LLM-Responses (ChatGPT) das Vertrauen und die Nutzungsabsichten von Mitgliedern stigmatisierter Gruppen (Black Americans, Frauen) beeinflusst. Generative_KI ist klar erfüllt (ChatGPT/LLMs). Bias_Ungleichheit ist zentral (algorithmischer Bias, soziale Disparitäten in LLM-Adoption). Gender wird substantiell behandelt (Frauen als Untersuchungsgruppe, Sexismus-Messung). Diversitaet ebenfalls durch den Fokus auf marginalisierte Gruppen. TECHNIK_OK und SOZIAL_OK sind beide erfüllt.",KD
136,QDUGSBPC,An et al. (2025),Measuring gender and racial biases in large language models: Intersectional evidence from automated resume evaluation,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper untersucht intersektionale Bias in LLM-basierten Entscheidungssystemen am Beispiel automatisierter Lebenslaufbewertung. Generative KI (LLMs) ist das zentrale technische Objekt. Bias_Ungleichheit, Gender, Diversitaet und Fairness werden substantiell behandelt – Befunde zu Gender-Bias (Frauen höher bewertet) und Racial Bias (Schwarze Männer niedriger bewertet) mit intersektionalen Effekten. Feministisch nur 'Nein', da keine expliziten feministischen Theorien/Autor:innen zitiert werden.",Abstract
137,7L78MV2V,Navigli et al. (2023),"Biases in large language models: Origins, inventory and discussion",Nein,Ja,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Literaturreview,0.95,"Das Paper behandelt substantiell soziale Biases in LLMs (GPT, BERT etc.) und klassischen ML-Systemen (COMPAS). Es inventarisiert systematisch Gender-, ethnische, religiöse und intersektionale Biases, diskutiert Fairness-Metriken und Debiasing-Ansätze. TECHNIK_OK durch Generative_KI und KI_Sonstige; SOZIAL_OK durch Bias_Ungleichheit, Gender, Diversitaet und Fairness. Kein direkter Soziale_Arbeit-Bezug, kein expliziter feministischer Theorierahmen.",KD
138,IW32JGWV,OECD (2023),Advancing Accountability in AI,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Include,,Konzept,0.85,"Das OECD-Paper behandelt substantiell algorithmische Systeme (KI_Sonstige) über ihren gesamten Lebenszyklus mittels DEFINE-ASSESS-TREAT-GOVERN-Framework. Es adressiert explizit Fairness-Metriken und Bias-Mitigation (Fairness, Bias_Ungleichheit) sowie Inklusion verschiedener Stakeholdergruppen (Diversitaet). Kein Fokus auf generative KI, Prompting oder spezifische Soziale Arbeit. TECHNIK_OK (KI_Sonstige) und SOZIAL_OK (Fairness, Bias_Ungleichheit) → Include.",KD
139,LBLF9BCW,Lau (2023),Dipper: Diversity in Prompts for Producing Large Language Model Outputs,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Exclude,Not_relevant_topic,Experimentell,0.9,"Das Paper behandelt substantiell LLMs (Generative_KI) und Prompt-Engineering (Prompting) für mathematisches Reasoning. Obwohl der Abstract 'minority or marginalized groups' erwähnt, liegt der eigentliche Fokus des Volltexts auf technischer Performance-Optimierung (Ensemble-Methoden, Submodular-Optimierung) ohne substantiellen Bezug zu sozialen Kategorien. Die soziale Dimension ist im Abstract irreführend formuliert, der Volltext zeigt rein technische Ausrichtung. Kein SOZIAL-Kriterium erfüllt.",KD
140,QFPTW4VL,European Data Protection Supervisor (2023),Explainable Artificial Intelligence,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Include,,Konzept,0.85,"Das Paper behandelt Explainable AI (XAI) im Kontext von Transparenz, Fairness und Datenschutz. Es adressiert algorithmische Entscheidungssysteme (KI_Sonstige), fördert kritisches Verständnis von KI (AI_Literacies), analysiert Diskriminierungsrisiken und Bias (Bias_Ungleichheit) sowie algorithmische Fairness-Anforderungen (Fairness). TECHNIK_OK und SOZIAL_OK sind beide erfüllt. Kein direkter Soziale-Arbeit-Bezug, keine feministische Theorie, kein Gender-Fokus.",KD
141,DUV4TUG3,Lahoti et al. (2023),Improving diversity of demographic representation in people entities in Large Language Models,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Include,,Empirisch,0.95,"Das Paper behandelt substantiell generative LLMs (Flan-PaLM 540B) und entwickelt eine Prompting-Methode (CCSV) zur Verbesserung demografischer Diversität in LLM-Outputs. Die sozialen Dimensionen sind klar erfüllt: algorithmischer Bias (99% gleiche Geschlechtsdarstellung), Gender-Repräsentation, Diversität marginalisierter Gruppen sowie Fairness-Metriken sind zentrale Forschungsgegenstände. Beide Bedingungen (Technik + Sozial) sind eindeutig erfüllt.",KD
142,6L6WSDC8,Hayati et al. (2024),How Far Can We Extract Diverse Perspectives from Large Language Models?,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Include,,Experimentell,0.82,"Das Paper behandelt substantiell generative KI (GPT-4, LLaMA etc.) und Prompting-Strategien (criteria-based diversity prompting, step-by-step recall). Es adressiert Bias durch fehlende Perspektivenvielfalt (dominant group bias) und Diversität als zentrales Forschungsziel. TECHNIK_OK (Generative_KI, Prompting) und SOZIAL_OK (Bias_Ungleichheit, Diversitaet) sind erfüllt → Include.",KD
