work_id,title,record_ids,preferred_version_id,human_decisions,human_substantive_decisions,human_duplicate_record_ids,human_metadata_error_record_ids,historical_identity_bindings,historical_resolution,integrity_hold,agent_decisions,decision_authority,human_verification,agent_lifecycle_states,current_ai_review_results,corrected_ai_record_ids,ai_correction_provenance,open_ai_source_review_record_ids,effective_decision,analysis_eligible,analysis_conflicts,analysis_undecidable,conflicts,source_queue_status,source_blockers,source_acquisition_progress,next_actions
work:6ce35ff8-8e16-562f-974a-f7d9e30b53c6,Incubating Feminist AI: Executive Summary 2021-2024,"[""QM6L6XLZ""]",version:a106f3c3-ec29-54d1-bf22-4e41948e8f7b,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:6d7f55d2-b43a-5c5a-b39d-b63326c57b3f,What is Feminist AI?,"[""GPSB87RN"", ""NBYNRKBL"", ""NHIZN4QJ""]",version:21dd0fb3-a0f1-50fd-bc2c-62e23ec1a7b6,"[""Exclude"", ""Include""]","[""Include""]","[""GPSB87RN"", ""NBYNRKBL""]",[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:6d8b89fc-21f9-5250-976f-b2eb6d57c627,"Failing our youngest: On the biases, pitfalls, and risks in a decision support algorithm used for child protection","[""PI5H2LZ2""]",version:10164d65-dd30-59cd-b35b-a2006213bde9,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:6ef2b617-d42a-5df1-b3d6-081bec49e4a2,A Survey on Intersectional Fairness in Machine Learning: Opportunities and Challenges,"[""SHJQQTI6""]",version:8c9eb11a-47da-5afe-8a50-a00659cb9455,"[""Exclude""]",[],"[""SHJQQTI6""]",[],{},,False,[],unassessed,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:6f5a743e-ed99-51b0-8c24-629a4ea2555e,The role of artificial intelligence (AI) and machine learning in social work practice,"[""PAZJHB8J""]",version:f87509c9-2061-5906-8193-a487425fb40a,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:70312fae-6975-587e-b409-06a82d50b6ce,Artificial Intelligence (AI) literacy for social work: Implications for core competencies,"[""CY5IMM6G"", ""JHRVDXSD"", ""THVKEETD"", ""ZJS2J7E7""]",version:7b79b88e-3857-5a65-8cfe-94478052d8ee,"[""Exclude"", ""Include""]","[""Include""]","[""CY5IMM6G"", ""JHRVDXSD"", ""THVKEETD""]",[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:70a54143-8c9f-52ad-bf9f-316dd8171321,Digitalität und Digitalisierung als Gegenstand der Sozialen Arbeit,"[""BKSU66QB""]",version:0117f1ae-2f50-5e1a-a78a-810897f99b79,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:7110b61f-4998-510c-be62-2d4948dab2bd,"AI for decision support: What are possible futures, social impacts, regulatory options, ethical conundrums and agency constellations?","[""2WHGF83D""]",version:bac0282f-fb85-5f65-9bff-918f48aad953,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:711ab6fc-5732-5611-8e0b-8475906a9cd1,"Navigating the Nexus of Trust: Prompt Engineering, Professional Judgment, and the Integration of Large Language Models in Social Work","[""EJEFPZGA""]",version:e1469ba1-67db-55a3-8ab5-acabce3cd90a,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:717e065c-570d-526f-86ae-2a24d9f03044,Artificial intelligence in social work: An EPIC model for practice,"[""AK7K4P97"", ""GXZWBNJU"", ""HSQW48VE"", ""L48P8FBG"", ""RR5MJRBZ"", ""ZGM7K3H6""]",version:7a2a88ab-de23-5113-aa95-aa6b39a002eb,"[""Exclude"", ""Include""]","[""Include""]","[""HSQW48VE"", ""L48P8FBG"", ""RR5MJRBZ"", ""ZGM7K3H6""]","[""AK7K4P97""]",{},"{""agent_id"": ""/root/research_completion"", ""model"": ""GPT-6"", ""model_id_status"": ""family disclosed by runtime; exact deployment identifier not exposed"", ""reviewed_at"": ""2026-09-05T14:46:15Z"", ""work_id"": ""work:717e065c-570d-526f-86ae-2a24d9f03044"", ""record_ids"": [""AK7K4P97"", ""GXZWBNJU"", ""HSQW48VE"", ""L48P8FBG"", ""RR5MJRBZ"", ""ZGM7K3H6""], ""outcome"": ""resolved"", ""resolution_kind"": ""administrative_metadata_disposition"", ""base_registry_work_sha256"": ""sha256:1ee73e1a03705b80c22f145f7592ba84f47746d1faa861723467f52934e4d8e3"", ""historical_rows"": [{""record_id"": ""AK7K4P97"", ""historical_row_sha256"": ""sha256:e16ee1ed2b0019ca1aa82c013cad9f74681b0d15691cac7e68e43df420175bb7"", ""decision"": ""Exclude"", ""reason"": """", ""notes"": ""Wrong Author. Right Author Boetto, ""}, {""record_id"": ""GXZWBNJU"", ""historical_row_sha256"": ""sha256:542ca4bcc3203011483f65a46bcdf199722f96a325f55d134b15e3225a8a9e52"", ""decision"": ""Include"", ""reason"": """", ""notes"": ""sehr wichtig""}, {""record_id"": ""HSQW48VE"", ""historical_row_sha256"": ""sha256:d6261c9936bddc61822eb55415c66f92844623f1e1c8f8665a089f6a0d60205b"", ""decision"": ""Exclude"", ""reason"": ""Duplicate"", ""notes"": """"}, {""record_id"": ""L48P8FBG"", ""historical_row_sha256"": ""sha256:ffa77fb89cf73cfb1a3d9a555c3b1b14420dc1567598aaea48f100c8cbcdf309"", ""decision"": ""Exclude"", ""reason"": ""Duplicate"", ""notes"": ""Wrong Author. Right Author Boetto, ""}, {""record_id"": ""RR5MJRBZ"", ""historical_row_sha256"": ""sha256:c9b74a9cbb29f8e5ca44a46d1337117f0400b914f955b1672442b6155a39c78c"", ""decision"": ""Exclude"", ""reason"": ""Duplicate"", ""notes"": ""Wrong Author. Right Author Boetto, ""}, {""record_id"": ""ZGM7K3H6"", ""historical_row_sha256"": ""sha256:aaf3bdcf6d5bd53c21f4f215f3020d5a9b3c8420d8d7a0c954a81d004cee070f"", ""decision"": ""Exclude"", ""reason"": ""Duplicate"", ""notes"": ""Wrong Author. Right Author Boetto, ""}], ""administrative_record_dispositions"": [{""record_id"": ""AK7K4P97"", ""kind"": ""metadata_error"", ""historical_decision"": ""Exclude"", ""historical_exclusion_reason"": """", ""historical_notes"": ""Wrong Author. Right Author Boetto, "", ""historical_row_sha256"": ""sha256:e16ee1ed2b0019ca1aa82c013cad9f74681b0d15691cac7e68e43df420175bb7"", ""target_work_id"": ""work:717e065c-570d-526f-86ae-2a24d9f03044"", ""target_version_id"": ""version:7a2a88ab-de23-5113-aa95-aa6b39a002eb"", ""target_registry_binding"": {""work_id"": ""work:717e065c-570d-526f-86ae-2a24d9f03044"", ""version_id"": ""version:7a2a88ab-de23-5113-aa95-aa6b39a002eb""}, ""reason"": ""Same DOI and primary-source authorship establish that the recorded reason concerns bibliographic author metadata, not topical rejection.""}], ""round1_effective_decision"": ""Include"", ""recommended_round2_decision"": ""Include"", ""recommended_round2_scope"": ""Substantive eligibility under the current three-level/publication-type rules; existing-corpus completion, not a claim to fall inside the original round-two search window."", ""human_annotations_unchanged"": true, ""reason"": ""The publisher article and Crossref identify Heather Boetto as sole author. AK7K4P97 was excluded only for wrong author; GXZWBNJU explicitly includes the same DOI/work. The remaining exclusions are Duplicate dispositions. Treat the author-error record as administrative metadata rejection, leaving the substantive human Include authoritative at work level. Registry author union improperly combines authors copied from several wrong aliases. The paper proposes the EPIC framework from literature; it does not evaluate an intervention. Online publication was 2025-04-27; the later 2026 volume/issue assignment is not a new study."", ""evidence"": [{""source_path"": ""generated/markdown_clean/Boetto_2025_Artificial_Intelligence_in_Social_Work_An_EPIC.md"", ""sha256"": ""sha256:19fb49d5bbe45104fe370162a945d2800144f52c69ae548752d18fd9221e911f"", ""source_url"": ""https://www.tandfonline.com/doi/pdf/10.1080/0312407X.2025.2488345"", ""locator"": ""cover author/date and Abstract; The EPIC Model: Method and Core Components"", ""work_id"": ""work:717e065c-570d-526f-86ae-2a24d9f03044"", ""version_id"": ""version:7a2a88ab-de23-5113-aa95-aa6b39a002eb"", ""quote"": ""Heather Boetto""}, {""source_path"": ""corpus/source-acquisition/historical-resolution-2026-09-05/boetto-metadata.json"", ""sha256"": ""sha256:1d7a9087589a6e2e6690aa33b09c085b0194c4756469a99ac601f96f439687fa"", ""source_url"": ""https://api.crossref.org/works/10.1080%2F0312407X.2025.2488345"", ""locator"": ""/message/author; /message/published-online; /message/published-print""}], ""metadata_correction_proposals"": [{""target_artifact"": ""corpus/work_version_registry.json"", ""target_work_id"": ""work:717e065c-570d-526f-86ae-2a24d9f03044"", ""target_version_id"": ""version:7a2a88ab-de23-5113-aa95-aa6b39a002eb"", ""path"": ""/works/130/versions/0/authors"", ""before"": [""S. Baker"", ""M. Garkisch"", ""F. Robards"", ""H. Boetto"", ""L. Goldkind"", ""Y. Hamama-Raz"", ""Z. Levitats"", ""L. Levin"", ""M. Ben-Ezra""], ""after"": [""Heather Boetto""], ""reason"": ""Publisher and Crossref sole author; preserve wrong alias authors as original metadata only."", ""proposal_only"": true}, {""target_artifact"": ""corpus/work_version_registry.json"", ""target_work_id"": ""work:717e065c-570d-526f-86ae-2a24d9f03044"", ""target_version_id"": ""version:7a2a88ab-de23-5113-aa95-aa6b39a002eb"", ""path"": ""/works/130/versions/0/version_date"", ""before"": ""2025"", ""after"": ""2025-04-27"", ""reason"": ""Exact first online publication date; 2026-07-03 is later print issue assignment, not first availability."", ""proposal_only"": true}], ""required_next_steps"": [""apply_attributed_administrative_disposition_in_completion_projection"", ""correct_registry_author_union_and_preserve_original_Zotero_metadata_provenance""], ""integrity_hold"": false, ""withhold_from_current_synthesis"": false}",False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding"", ""apply_attributed_administrative_disposition_in_completion_projection"", ""correct_registry_author_union_and_preserve_original_Zotero_metadata_provenance""]"
work:7234e1cb-ec61-58a9-88e9-b662ee78616d,BBQ: A hand-built bias benchmark for question answering,"[""QY6P4RGQ""]",version:2490c8fb-5495-56b5-9e5d-499dd3675df4,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:72974835-d5b2-55ee-bcb9-59ad87516280,Revisiting Technical Bias Mitigation Strategies,"[""K2KL8WH8""]",version:54f7ee4b-36af-5a3d-ad91-71debfb41b91,"[""Exclude""]","[""Exclude""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits""]"
work:73943d29-b23c-5e75-80bb-e48eddcd373e,GLAT: The generative AI literacy assessment test,"[""JMAWNUEV""]",version:c366bfd9-821c-599f-93e4-43e9b1f8a6e1,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:73cc12c2-d599-55a0-9857-4b185e701b64,Developing an artificial intelligence literacy framework: Evaluation of a literacy course for senior secondary students using a project-based learning approach,"[""BBLJ4RG3""]",version:26c3007b-35cd-5372-8122-8cc5a433cbaa,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:73fc9654-9af9-52ff-a8fb-64ce3e804f04,Factoring the Matrix of Domination: A Critical Review and Reimagination of Intersectionality in AI Fairness,"[""XXCDL3A3""]",version:722a5ca7-8246-54d7-b37c-c0ed71eb8b37,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
work:7473ae67-3f6b-5cb7-befc-df628bc87911,A chatbot for mental health support: Exploring the impact of Emohaa on reducing mental distress in China,"[""J7V3AAQT""]",version:c3159829-537d-5900-9362-078e15396691,[],[],[],[],{},,False,"[""Exclude""]",ai_review,not_recorded,"[""ai-agent-reviewed""]","[""accepted""]",[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_ai_review_tier_and_record_any_further_review_at_artifact_level""]"
work:74af2ae3-5411-5def-aa3b-c205e7b5ba88,Can LLMs reason about trust? A pilot study,"[""2YS85B49"", ""3GB9B4IJ"", ""BCBWSU3Z""]",version:22472bba-e54e-5015-a13a-3e2aad654ba3,"[""Exclude""]",[],"[""3GB9B4IJ"", ""BCBWSU3Z""]",[],{},,False,"[""Exclude""]",ai_review,legacy_human_annotation_not_new_lifecycle_verification,"[""ai-agent-reviewed""]","[""accepted""]",[],[],[],Exclude,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""retain_ai_review_tier_and_record_any_further_review_at_artifact_level""]"
work:7613a7ed-0f4e-56a5-a2da-6e361bf549a9,Intersectionality in artificial intelligence: Framing concerns and recommendations for action,"[""WS4KQPWN""]",version:e84c1f71-8727-5700-b5f2-8004737385ba,"[""Include""]","[""Include""]",[],[],{},,False,[],legacy_human,legacy_human_annotation_not_new_lifecycle_verification,[],[],[],[],[],Include,False,{},{},[],,[],[],"[""retain_legacy_human_decision_and_document_historical_provenance_limits"", ""complete_source_bound_SQ1_SQ2_SQ3_coding""]"
